RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
3,NB,T,1670242851.451,51,2022-12-05 07:20:51.451000,2022-12-04 23:20:51.451000,2022-12-05 00:20:51.451000,2022-12-04 11:20:51.451000 PM,2022-12-05 12:20:51.451000 AM
3,NB,T,1670245140.451,1478.2939999103546,2022-12-05 07:59:00.451000,2022-12-04 23:59:00.451000,2022-12-05 00:59:00.451000,2022-12-04 11:59:00.451000 PM,2022-12-05 12:59:00.451000 AM
3,SB,T,1670244559.458,897.300999879837,2022-12-05 07:49:19.458000,2022-12-04 23:49:19.458000,2022-12-05 00:49:19.458000,2022-12-04 11:49:19.458000 PM,2022-12-05 12:49:19.458000 AM
3,SB,T,1670245140.451,576.9930000305176,2022-12-05 07:59:00.451000,2022-12-04 23:59:00.451000,2022-12-05 00:59:00.451000,2022-12-04 11:59:00.451000 PM,2022-12-05 12:59:00.451000 AM
3,EB,L,1670243670.759,803.4969999790192,2022-12-05 07:34:30.759000,2022-12-04 23:34:30.759000,2022-12-05 00:34:30.759000,2022-12-04 11:34:30.759000 PM,2022-12-05 12:34:30.759000 AM
3,EB,L,1670245152.764,1478.5060000419617,2022-12-05 07:59:12.764000,2022-12-04 23:59:12.764000,2022-12-05 00:59:12.764000,2022-12-04 11:59:12.764000 PM,2022-12-05 12:59:12.764000 AM
3,EB,T,1670243670.759,803.4969999790192,2022-12-05 07:34:30.759000,2022-12-04 23:34:30.759000,2022-12-05 00:34:30.759000,2022-12-04 11:34:30.759000 PM,2022-12-05 12:34:30.759000 AM
3,EB,T,1670245152.764,1478.5060000419617,2022-12-05 07:59:12.764000,2022-12-04 23:59:12.764000,2022-12-05 00:59:12.764000,2022-12-04 11:59:12.764000 PM,2022-12-05 12:59:12.764000 AM
4,SB,L,1670245130.1,828.9989998340607,2022-12-05 07:58:50.100000,2022-12-04 23:58:50.100000,2022-12-05 00:58:50.100000,2022-12-04 11:58:50.100000 PM,2022-12-05 12:58:50.100000 AM
4,SB,L,1670245486.093,350.99000000953674,2022-12-05 08:04:46.093000,2022-12-05 00:04:46.093000,2022-12-05 01:04:46.093000,2022-12-05 12:04:46.093000 AM,2022-12-05 01:04:46.093000 AM
5,EB,L,1670241706.455,46,2022-12-05 07:01:46.455000,2022-12-04 23:01:46.455000,2022-12-05 00:01:46.455000,2022-12-04 11:01:46.455000 PM,2022-12-05 12:01:46.455000 AM
5,EB,L,1670242839.651,1129.595999956131,2022-12-05 07:20:39.651000,2022-12-04 23:20:39.651000,2022-12-05 00:20:39.651000,2022-12-04 11:20:39.651000 PM,2022-12-05 12:20:39.651000 AM
4,WB,L,1670243046.392,278.3919999599457,2022-12-05 07:24:06.392000,2022-12-04 23:24:06.392000,2022-12-05 00:24:06.392000,2022-12-04 11:24:06.392000 PM,2022-12-05 12:24:06.392000 AM
4,WB,L,1670244546.301,1496.3010001182556,2022-12-05 07:49:06.301000,2022-12-04 23:49:06.301000,2022-12-05 00:49:06.301000,2022-12-04 11:49:06.301000 PM,2022-12-05 12:49:06.301000 AM
4,WB,T,1670243046.392,278.3919999599457,2022-12-05 07:24:06.392000,2022-12-04 23:24:06.392000,2022-12-05 00:24:06.392000,2022-12-04 11:24:06.392000 PM,2022-12-05 12:24:06.392000 AM
4,WB,T,1670244546.301,1496.3010001182556,2022-12-05 07:49:06.301000,2022-12-04 23:49:06.301000,2022-12-05 00:49:06.301000,2022-12-04 11:49:06.301000 PM,2022-12-05 12:49:06.301000 AM
7,NB,L,1670244905.815,551.2020001411438,2022-12-05 07:55:05.815000,2022-12-04 23:55:05.815000,2022-12-05 00:55:05.815000,2022-12-04 11:55:05.815000 PM,2022-12-05 12:55:05.815000 AM
7,NB,L,1670245267.614,356.00100016593933,2022-12-05 08:01:07.614000,2022-12-05 00:01:07.614000,2022-12-05 01:01:07.614000,2022-12-05 12:01:07.614000 AM,2022-12-05 01:01:07.614000 AM
