RSU,Bound,Movement,x,y,x as UTC Time,x as PST Time,x as PDT Time,x as 12-Hr PST Time,x as 12-Hr PDT Time
5,SB,L,1658519982.085,136.61300015449524,2022-07-22 15:59:42.085000,2022-07-22 07:59:42.085000,2022-07-22 08:59:42.085000,2022-07-22 07:59:42.085000 AM,2022-07-22 08:59:42.085000 AM
5,WB,L,1658519806.477,120.89599990844727,2022-07-22 15:56:46.477000,2022-07-22 07:56:46.477000,2022-07-22 08:56:46.477000,2022-07-22 07:56:46.477000 AM,2022-07-22 08:56:46.477000 AM
5,WB,L,1658519939.278,129.20000004768372,2022-07-22 15:58:59.278000,2022-07-22 07:58:59.278000,2022-07-22 08:58:59.278000,2022-07-22 07:58:59.278000 AM,2022-07-22 08:58:59.278000 AM
6,NB,T,1658519840.179,124.80499982833862,2022-07-22 15:57:20.179000,2022-07-22 07:57:20.179000,2022-07-22 08:57:20.179000,2022-07-22 07:57:20.179000 AM,2022-07-22 08:57:20.179000 AM
6,NB,T,1658519970.192,124.81699991226196,2022-07-22 15:59:30.192000,2022-07-22 07:59:30.192000,2022-07-22 08:59:30.192000,2022-07-22 07:59:30.192000 AM,2022-07-22 08:59:30.192000 AM
6,SB,L,1658519870.183,124.80900001525879,2022-07-22 15:57:50.183000,2022-07-22 07:57:50.183000,2022-07-22 08:57:50.183000,2022-07-22 07:57:50.183000 AM,2022-07-22 08:57:50.183000 AM
6,SB,L,1658520000.186,124.11900019645691,2022-07-22 16:00:00.186000,2022-07-22 08:00:00.186000,2022-07-22 09:00:00.186000,2022-07-22 08:00:00.186000 AM,2022-07-22 09:00:00.186000 AM
6,SB,T,1658519870.183,124.80900001525879,2022-07-22 15:57:50.183000,2022-07-22 07:57:50.183000,2022-07-22 08:57:50.183000,2022-07-22 07:57:50.183000 AM,2022-07-22 08:57:50.183000 AM
6,SB,T,1658520000.186,124.11900019645691,2022-07-22 16:00:00.186000,2022-07-22 08:00:00.186000,2022-07-22 09:00:00.186000,2022-07-22 08:00:00.186000 AM,2022-07-22 09:00:00.186000 AM
6,WB,L,1658519909.776,124.40400004386902,2022-07-22 15:58:29.776000,2022-07-22 07:58:29.776000,2022-07-22 08:58:29.776000,2022-07-22 07:58:29.776000 AM,2022-07-22 08:58:29.776000 AM
6,WB,L,1658520040.578,125.51100015640259,2022-07-22 16:00:40.578000,2022-07-22 08:00:40.578000,2022-07-22 09:00:40.578000,2022-07-22 08:00:40.578000 AM,2022-07-22 09:00:40.578000 AM
7,NB,T,1658519908.193,124.10000014305115,2022-07-22 15:58:28.193000,2022-07-22 07:58:28.193000,2022-07-22 08:58:28.193000,2022-07-22 07:58:28.193000 AM,2022-07-22 08:58:28.193000 AM
7,NB,T,1658520038.193,124.80100011825562,2022-07-22 16:00:38.193000,2022-07-22 08:00:38.193000,2022-07-22 09:00:38.193000,2022-07-22 08:00:38.193000 AM,2022-07-22 09:00:38.193000 AM
7,SB,T,1658519908.193,124.10000014305115,2022-07-22 15:58:28.193000,2022-07-22 07:58:28.193000,2022-07-22 08:58:28.193000,2022-07-22 07:58:28.193000 AM,2022-07-22 08:58:28.193000 AM
7,SB,T,1658520038.193,124.80100011825562,2022-07-22 16:00:38.193000,2022-07-22 08:00:38.193000,2022-07-22 09:00:38.193000,2022-07-22 08:00:38.193000 AM,2022-07-22 09:00:38.193000 AM
7,EB,T,1658519839.0,155.3069999217987,2022-07-22 15:57:19.000000,2022-07-22 07:57:19.000000,2022-07-22 08:57:19.000000,2022-07-22 07:57:19.000000 AM,2022-07-22 08:57:19.000000 AM
7,EB,T,1658519839.0,155.3069999217987,2022-07-22 15:57:19.000000,2022-07-22 07:57:19.000000,2022-07-22 08:57:19.000000,2022-07-22 07:57:19.000000 AM,2022-07-22 08:57:19.000000 AM
7,EB,L,1658519803.999,120.30599999427795,2022-07-22 15:56:43.999000,2022-07-22 07:56:43.999000,2022-07-22 08:56:43.999000,2022-07-22 07:56:43.999000 AM,2022-07-22 08:56:43.999000 AM
7,EB,L,1658519803.999,120.30599999427795,2022-07-22 15:56:43.999000,2022-07-22 07:56:43.999000,2022-07-22 08:56:43.999000,2022-07-22 07:56:43.999000 AM,2022-07-22 08:56:43.999000 AM
2,EB,T,1658519223.409,96.28099989891052,2022-07-22 15:47:03.409000,2022-07-22 07:47:03.409000,2022-07-22 08:47:03.409000,2022-07-22 07:47:03.409000 AM,2022-07-22 08:47:03.409000 AM
2,EB,T,1658519223.409,96.28099989891052,2022-07-22 15:47:03.409000,2022-07-22 07:47:03.409000,2022-07-22 08:47:03.409000,2022-07-22 07:47:03.409000 AM,2022-07-22 08:47:03.409000 AM
5,NB,L,1658519710.474,122.39100003242493,2022-07-22 15:55:10.474000,2022-07-22 07:55:10.474000,2022-07-22 08:55:10.474000,2022-07-22 07:55:10.474000 AM,2022-07-22 08:55:10.474000 AM
5,NB,L,1658519835.474,119.89400005340576,2022-07-22 15:57:15.474000,2022-07-22 07:57:15.474000,2022-07-22 08:57:15.474000,2022-07-22 07:57:15.474000 AM,2022-07-22 08:57:15.474000 AM
7,WB,T,1658519427.99,132.79800009727478,2022-07-22 15:50:27.990000,2022-07-22 07:50:27.990000,2022-07-22 08:50:27.990000,2022-07-22 07:50:27.990000 AM,2022-07-22 08:50:27.990000 AM
7,WB,T,1658519839.0,272.9079999923706,2022-07-22 15:57:19.000000,2022-07-22 07:57:19.000000,2022-07-22 08:57:19.000000,2022-07-22 07:57:19.000000 AM,2022-07-22 08:57:19.000000 AM
1,WB,T,1658519827.214,134.49499988555908,2022-07-22 15:57:07.214000,2022-07-22 07:57:07.214000,2022-07-22 08:57:07.214000,2022-07-22 07:57:07.214000 AM,2022-07-22 08:57:07.214000 AM
1,WB,T,1658519944.32,113.70299983024597,2022-07-22 15:59:04.320000,2022-07-22 07:59:04.320000,2022-07-22 08:59:04.320000,2022-07-22 07:59:04.320000 AM,2022-07-22 08:59:04.320000 AM
5,EB,T,1658519820.479,120.8970000743866,2022-07-22 15:57:00.479000,2022-07-22 07:57:00.479000,2022-07-22 08:57:00.479000,2022-07-22 07:57:00.479000 AM,2022-07-22 08:57:00.479000 AM
